ab,ac,min,max
-0.09999999999999987,-0.3999999999999999,-0.85,0.9500000000000002
-0.04999999999999993,-0.3999999999999999,-0.85,0.9000000000000001
1.1102230246251565e-16,-0.3999999999999999,-0.9,0.9000000000000001
0.050000000000000044,-0.3999999999999999,-0.9,0.8500000000000001
0.10000000000000009,-0.3999999999999999,-0.95,0.8500000000000001
0.15000000000000013,-0.3999999999999999,-0.95,0.8
0.20000000000000018,-0.3999999999999999,-0.95,0.8
0.2500000000000002,-0.3999999999999999,-0.95,0.75
0.30000000000000004,-0.3999999999999999,-0.95,0.75
0.3500000000000001,-0.3999999999999999,-0.95,0.7000000000000002
0.40000000000000013,-0.3999999999999999,-0.95,0.6500000000000001
0.4500000000000002,-0.3999999999999999,-0.95,0.6000000000000001
0.5000000000000002,-0.3999999999999999,-0.95,0.55
0.55,-0.3999999999999999,-0.95,0.5
0.6000000000000001,-0.3999999999999999,-0.95,0.4500000000000002
0.6500000000000001,-0.3999999999999999,-0.95,0.40000000000000013
0.7000000000000002,-0.3999999999999999,-0.9,0.3500000000000001
0.7500000000000002,-0.3999999999999999,-0.9,0.30000000000000004
0.8,-0.3999999999999999,-0.85,0.20000000000000018
0.8500000000000001,-0.3999999999999999,-0.8,0.10000000000000009
0.9000000000000001,-0.3999999999999999,-0.75,0
0.95,-0.3999999999999999,-0.6499999999999999,-0.09999999999999998
-0.95,-0.34999999999999987,0.050000000000000044,0.6000000000000001
-0.8999999999999999,-0.34999999999999987,-0.04999999999999993,0.7000000000000002
-0.85,-0.34999999999999987,-0.1499999999999999,0.75
-0.7999999999999999,-0.34999999999999987,-0.25,0.8
-0.75,-0.34999999999999987,-0.35,0.8500000000000001
-0.7,-0.34999999999999987,-0.3999999999999999,0.9000000000000001
-0.6499999999999999,-0.34999999999999987,-0.44999999999999996,0.9000000000000001
-0.5999999999999999,-0.34999999999999987,-0.5,0.9500000000000002
-0.5499999999999999,-0.34999999999999987,-0.55,0.9500000000000002
-0.49999999999999994,-0.34999999999999987,-0.6,0.9500000000000002
-0.44999999999999996,-0.34999999999999987,-0.6499999999999999,0.9500000000000002
-0.3999999999999999,-0.34999999999999987,-0.7,0.9500000000000002
-0.34999999999999987,-0.34999999999999987,-0.75,0.9500000000000002
-0.29999999999999993,-0.34999999999999987,-0.75,0.9500000000000002
-0.2499999999999999,-0.34999999999999987,-0.8,0.9500000000000002
-0.19999999999999996,-0.34999999999999987,-0.8,0.9500000000000002
-0.1499999999999999,-0.34999999999999987,-0.85,0.9500000000000002
-0.09999999999999987,-0.34999999999999987,-0.85,0.9500000000000002
-0.04999999999999993,-0.34999999999999987,-0.9,0.9500000000000002
1.1102230246251565e-16,-0.34999999999999987,-0.9,0.9000000000000001
0.050000000000000044,-0.34999999999999987,-0.95,0.9000000000000001
0.10000000000000009,-0.34999999999999987,-0.95,0.8500000000000001
0.15000000000000013,-0.34999999999999987,-0.95,0.8500000000000001
0.20000000000000018,-0.34999999999999987,-0.95,0.8
0.2500000000000002,-0.34999999999999987,-0.95,0.8
0.30000000000000004,-0.34999999999999987,-0.95,0.75
0.3500000000000001,-0.34999999999999987,-0.95,0.75
0.40000000000000013,-0.34999999999999987,-0.95,0.7000000000000002
0.4500000000000002,-0.34999999999999987,-0.95,0.6500000000000001
0.5000000000000002,-0.34999999999999987,-0.95,0.6000000000000001
0.55,-0.34999999999999987,-0.95,0.55
0.6000000000000001,-0.34999999999999987,-0.95,0.5
0.6500000000000001,-0.34999999999999987,-0.9,0.4500000000000002
0.7000000000000002,-0.34999999999999987,-0.9,0.40000000000000013
0.7500000000000002,-0.34999999999999987,-0.85,0.3500000000000001
0.8,-0.34999999999999987,-0.8,0.25
0.8500000000000001,-0.34999999999999987,-0.75,0.15000000000000013
0.9000000000000001,-0.34999999999999987,-0.7,0.050000000000000044
0.95,-0.34999999999999987,-0.6,-0.04999999999999993
-0.95,-0.29999999999999993,0,0.55
-0.8999999999999999,-0.29999999999999993,-0.09999999999999998,0.6500000000000001
-0.85,-0.29999999999999993,-0.19999999999999996,0.75
-0.7999999999999999,-0.29999999999999993,-0.29999999999999993,0.8
-0.75,-0.29999999999999993,-0.3999999999999999,0.8500000000000001
-0.7,-0.29999999999999993,-0.44999999999999996,0.8500000000000001
-0.6499999999999999,-0.29999999999999993,-0.5,0.9000000000000001
-0.5999999999999999,-0.29999999999999993,-0.55,0.9000000000000001
-0.5499999999999999,-0.29999999999999993,-0.6,0.9500000000000002
-0.49999999999999994,-0.29999999999999993,-0.6499999999999999,0.9500000000000002
-0.44999999999999996,-0.29999999999999993,-0.7,0.9500000000000002
-0.3999999999999999,-0.29999999999999993,-0.75,0.9500000000000002
-0.34999999999999987,-0.29999999999999993,-0.75,0.9500000000000002
-0.29999999999999993,-0.29999999999999993,-0.8,0.9500000000000002
-0.2499999999999999,-0.29999999999999993,-0.8,0.9500000000000002
-0.19999999999999996,-0.29999999999999993,-0.85,0.9500000000000002
-0.1499999999999999,-0.29999999999999993,-0.85,0.9500000000000002
-0.09999999999999987,-0.29999999999999993,-0.9,0.9500000000000002
-0.04999999999999993,-0.29999999999999993,-0.9,0.9500000000000002
1.1102230246251565e-16,-0.29999999999999993,-0.95,0.9500000000000002
0.050000000000000044,-0.29999999999999993,-0.95,0.9000000000000001
0.10000000000000009,-0.29999999999999993,-0.95,0.9000000000000001
0.15000000000000013,-0.29999999999999993,-0.95,0.8500000000000001
0.20000000000000018,-0.29999999999999993,-0.95,0.8500000000000001
0.2500000000000002,-0.29999999999999993,-0.95,0.8
0.30000000000000004,-0.29999999999999993,-0.95,0.8
0.3500000000000001,-0.29999999999999993,-0.95,0.75
0.40000000000000013,-0.29999999999999993,-0.95,0.75
0.4500000000000002,-0.29999999999999993,-0.95,0.7000000000000002
0.5000000000000002,-0.29999999999999993,-0.95,0.6500000000000001
0.55,-0.29999999999999993,-0.95,0.6000000000000001
0.6000000000000001,-0.29999999999999993,-0.9,0.55
0.6500000000000001,-0.29999999999999993,-0.9,0.5
0.7000000000000002,-0.29999999999999993,-0.85,0.4500000000000002
0.7500000000000002,-0.29999999999999993,-0.85,0.40000000000000013
0.8,-0.29999999999999993,-0.8,0.30000000000000004
0.8500000000000001,-0.29999999999999993,-0.75,0.20000000000000018
0.9000000000000001,-0.29999999999999993,-0.6499999999999999,0.10000000000000009
0.95,-0.29999999999999993,-0.55,0
-0.95,-0.2499999999999999,-0.04999999999999993,0.5
-0.8999999999999999,-0.2499999999999999,-0.1499999999999999,0.6000000000000001
-0.85,-0.2499999999999999,-0.25,0.7000000000000002
-0.7999999999999999,-0.2499999999999999,-0.35,0.75
-0.75,-0.2499999999999999,-0.44999999999999996,0.8
-0.7,-0.2499999999999999,-0.5,0.8500000000000001
-0.6499999999999999,-0.2499999999999999,-0.55,0.8500000000000001
-0.5999999999999999,-0.2499999999999999,-0.6,0.9000000000000001
-0.5499999999999999,-0.2499999999999999,-0.6499999999999999,0.9000000000000001
-0.49999999999999994,-0.2499999999999999,-0.7,0.9500000000000002
-0.44999999999999996,-0.2499999999999999,-0.75,0.9500000000000002
-0.3999999999999999,-0.2499999999999999,-0.75,0.9500000000000002
-0.34999999999999987,-0.2499999999999999,-0.8,0.9500000000000002
-0.29999999999999993,-0.2499999999999999,-0.8,0.9500000000000002
-0.2499999999999999,-0.2499999999999999,-0.85,0.9500000000000002
-0.19999999999999996,-0.2499999999999999,-0.85,0.9500000000000002
-0.1499999999999999,-0.2499999999999999,-0.9,0.9500000000000002
-0.09999999999999987,-0.2499999999999999,-0.9,0.9500000000000002
-0.04999999999999993,-0.2499999999999999,-0.95,0.9500000000000002
1.1102230246251565e-16,-0.2499999999999999,-0.95,0.9500000000000002
0.050000000000000044,-0.2499999999999999,-0.95,0.9500000000000002
0.10000000000000009,-0.2499999999999999,-0.95,0.9000000000000001
0.15000000000000013,-0.2499999999999999,-0.95,0.9000000000000001
0.20000000000000018,-0.2499999999999999,-0.95,0.8500000000000001
0.2500000000000002,-0.2499999999999999,-0.95,0.8500000000000001
0.30000000000000004,-0.2499999999999999,-0.95,0.8
0.3500000000000001,-0.2499999999999999,-0.95,0.8
0.40000000000000013,-0.2499999999999999,-0.95,0.75
0.4500000000000002,-0.2499999999999999,-0.95,0.75
0.5000000000000002,-0.2499999999999999,-0.95,0.7000000000000002
0.55,-0.2499999999999999,-0.9,0.6500000000000001
0.6000000000000001,-0.2499999999999999,-0.9,0.6000000000000001
0.6500000000000001,-0.2499999999999999,-0.85,0.55
0.7000000000000002,-0.2499999999999999,-0.85,0.5
0.7500000000000002,-0.2499999999999999,-0.8,0.4500000000000002
0.8,-0.2499999999999999,-0.75,0.3500000000000001
0.8500000000000001,-0.2499999999999999,-0.7,0.25
0.9000000000000001,-0.2499999999999999,-0.6,0.15000000000000013
0.95,-0.2499999999999999,-0.5,0.050000000000000044
-0.95,-0.19999999999999996,-0.09999999999999998,0.4500000000000002
-0.8999999999999999,-0.19999999999999996,-0.19999999999999996,0.6000000000000001
-0.85,-0.19999999999999996,-0.29999999999999993,0.6500000000000001
-0.7999999999999999,-0.19999999999999996,-0.3999999999999999,0.7000000000000002
-0.75,-0.19999999999999996,-0.44999999999999996,0.75
-0.7,-0.19999999999999996,-0.55,0.8
-0.6499999999999999,-0.19999999999999996,-0.6,0.8500000000000001
-0.5999999999999999,-0.19999999999999996,-0.6499999999999999,0.9000000000000001
-0.5499999999999999,-0.19999999999999996,-0.7,0.9000000000000001
-0.49999999999999994,-0.19999999999999996,-0.7,0.9000000000000001
-0.44999999999999996,-0.19999999999999996,-0.75,0.9500000000000002
-0.3999999999999999,-0.19999999999999996,-0.8,0.9500000000000002
-0.34999999999999987,-0.19999999999999996,-0.8,0.9500000000000002
-0.29999999999999993,-0.19999999999999996,-0.85,0.9500000000000002
-0.2499999999999999,-0.19999999999999996,-0.85,0.9500000000000002
-0.19999999999999996,-0.19999999999999996,-0.9,0.9500000000000002
-0.1499999999999999,-0.19999999999999996,-0.9,0.9500000000000002
-0.09999999999999987,-0.19999999999999996,-0.95,0.9500000000000002
-0.04999999999999993,-0.19999999999999996,-0.95,0.9500000000000002
1.1102230246251565e-16,-0.19999999999999996,-0.95,0.9500000000000002
0.050000000000000044,-0.19999999999999996,-0.95,0.9500000000000002
0.10000000000000009,-0.19999999999999996,-0.95,0.9500000000000002
0.15000000000000013,-0.19999999999999996,-0.95,0.9000000000000001
0.20000000000000018,-0.19999999999999996,-0.95,0.9000000000000001
0.2500000000000002,-0.19999999999999996,-0.95,0.8500000000000001
0.30000000000000004,-0.19999999999999996,-0.95,0.8500000000000001
0.3500000000000001,-0.19999999999999996,-0.95,0.8
0.40000000000000013,-0.19999999999999996,-0.95,0.8
0.4500000000000002,-0.19999999999999996,-0.95,0.75
0.5000000000000002,-0.19999999999999996,-0.9,0.7000000000000002
0.55,-0.19999999999999996,-0.9,0.7000000000000002
0.6000000000000001,-0.19999999999999996,-0.9,0.6500000000000001
0.6500000000000001,-0.19999999999999996,-0.85,0.6000000000000001
0.7000000000000002,-0.19999999999999996,-0.8,0.55
0.7500000000000002,-0.19999999999999996,-0.75,0.4500000000000002
0.8,-0.19999999999999996,-0.7,0.40000000000000013
0.8500000000000001,-0.19999999999999996,-0.6499999999999999,0.30000000000000004
0.9000000000000001,-0.19999999999999996,-0.6,0.20000000000000018
0.95,-0.19999999999999996,-0.44999999999999996,0.10000000000000009
-0.95,-0.1499999999999999,-0.1499999999999999,0.4500000000000002
-0.8999999999999999,-0.1499999999999999,-0.25,0.55
-0.85,-0.1499999999999999,-0.35,0.6000000000000001
-0.7999999999999999,-0.1499999999999999,-0.44999999999999996,0.7000000000000002
-0.75,-0.1499999999999999,-0.5,0.75
-0.7,-0.1499999999999999,-0.6,0.8
-0.6499999999999999,-0.1499999999999999,-0.6499999999999999,0.8
-0.5999999999999999,-0.1499999999999999,-0.7,0.8500000000000001
-0.5499999999999999,-0.1499999999999999,-0.7,0.9000000000000001
-0.49999999999999994,-0.1499999999999999,-0.75,0.9000000000000001
-0.44999999999999996,-0.1499999999999999,-0.8,0.9500000000000002
-0.3999999999999999,-0.1499999999999999,-0.8,0.9500000000000002
-0.34999999999999987,-0.1499999999999999,-0.85,0.9500000000000002
-0.29999999999999993,-0.1499999999999999,-0.85,0.9500000000000002
-0.2499999999999999,-0.1499999999999999,-0.9,0.9500000000000002
-0.19999999999999996,-0.1499999999999999,-0.9,0.9500000000000002
-0.1499999999999999,-0.1499999999999999,-0.95,0.9500000000000002
-0.09999999999999987,-0.1499999999999999,-0.95,0.9500000000000002
-0.04999999999999993,-0.1499999999999999,-0.95,0.9500000000000002
1.1102230246251565e-16,-0.1499999999999999,-0.95,0.9500000000000002
0.050000000000000044,-0.1499999999999999,-0.95,0.9500000000000002
0.10000000000000009,-0.1499999999999999,-0.95,0.9500000000000002
0.15000000000000013,-0.1499999999999999,-0.95,0.9500000000000002
0.20000000000000018,-0.1499999999999999,-0.95,0.9000000000000001
0.2500000000000002,-0.1499999999999999,-0.95,0.9000000000000001
0.30000000000000004,-0.1499999999999999,-0.95,0.8500000000000001
0.3500000000000001,-0.1499999999999999,-0.95,0.8500000000000001
0.40000000000000013,-0.1499999999999999,-0.95,0.8
0.4500000000000002,-0.1499999999999999,-0.95,0.8
0.5000000000000002,-0.1499999999999999,-0.9,0.75
0.55,-0.1499999999999999,-0.9,0.7000000000000002
0.6000000000000001,-0.1499999999999999,-0.85,0.7000000000000002
0.6500000000000001,-0.1499999999999999,-0.8,0.6500000000000001
0.7000000000000002,-0.1499999999999999,-0.8,0.6000000000000001
0.7500000000000002,-0.1499999999999999,-0.75,0.5
0.8,-0.1499999999999999,-0.7,0.4500000000000002
0.8500000000000001,-0.1499999999999999,-0.6,0.3500000000000001
0.9000000000000001,-0.1499999999999999,-0.55,0.25
0.95,-0.1499999999999999,-0.44999999999999996,0.15000000000000013
-0.95,-0.09999999999999987,-0.19999999999999996,0.40000000000000013
-0.8999999999999999,-0.09999999999999987,-0.29999999999999993,0.5
-0.85,-0.09999999999999987,-0.3999999999999999,0.6000000000000001
-0.7999999999999999,-0.09999999999999987,-0.5,0.6500000000000001
-0.75,-0.09999999999999987,-0.55,0.7000000000000002
-0.7,-0.09999999999999987,-0.6,0.75
-0.6499999999999999,-0.09999999999999987,-0.6499999999999999,0.8
-0.5999999999999999,-0.09999999999999987,-0.7,0.8500000000000001
-0.5499999999999999,-0.09999999999999987,-0.75,0.8500000000000001
-0.49999999999999994,-0.09999999999999987,-0.8,0.9000000000000001
-0.44999999999999996,-0.09999999999999987,-0.8,0.9000000000000001
-0.3999999999999999,-0.09999999999999987,-0.85,0.9500000000000002
-0.34999999999999987,-0.09999999999999987,-0.85,0.9500000000000002
-0.29999999999999993,-0.09999999999999987,-0.9,0.9500000000000002
-0.2499999999999999,-0.09999999999999987,-0.9,0.9500000000000002
-0.19999999999999996,-0.09999999999999987,-0.95,0.9500000000000002
-0.1499999999999999,-0.09999999999999987,-0.95,0.9500000000000002
-0.09999999999999987,-0.09999999999999987,-0.95,0.9500000000000002
-0.04999999999999993,-0.09999999999999987,-0.95,0.9500000000000002
1.1102230246251565e-16,-0.09999999999999987,-0.95,0.9500000000000002
0.050000000000000044,-0.09999999999999987,-0.95,0.9500000000000002
0.10000000000000009,-0.09999999999999987,-0.95,0.9500000000000002
0.15000000000000013,-0.09999999999999987,-0.95,0.9500000000000002
0.20000000000000018,-0.09999999999999987,-0.95,0.9500000000000002
0.2500000000000002,-0.09999999999999987,-0.95,0.9000000000000001
0.30000000000000004,-0.09999999999999987,-0.95,0.9000000000000001
0.3500000000000001,-0.09999999999999987,-0.95,0.8500000000000001
0.40000000000000013,-0.09999999999999987,-0.95,0.8500000000000001
0.4500000000000002,-0.09999999999999987,-0.9,0.8
0.5000000000000002,-0.09999999999999987,-0.9,0.8
0.55,-0.09999999999999987,-0.85,0.75
0.6000000000000001,-0.09999999999999987,-0.85,0.7000000000000002
0.6500000000000001,-0.09999999999999987,-0.8,0.6500000000000001
0.7000000000000002,-0.09999999999999987,-0.75,0.6000000000000001
0.7500000000000002,-0.09999999999999987,-0.7,0.55
0.8,-0.09999999999999987,-0.6499999999999999,0.5
0.8500000000000001,-0.09999999999999987,-0.6,0.40000000000000013
0.9000000000000001,-0.09999999999999987,-0.5,0.30000000000000004
0.95,-0.09999999999999987,-0.3999999999999999,0.20000000000000018
-0.95,-0.04999999999999993,-0.25,0.3500000000000001
-0.8999999999999999,-0.04999999999999993,-0.35,0.4500000000000002
-0.85,-0.04999999999999993,-0.44999999999999996,0.55
-0.7999999999999999,-0.04999999999999993,-0.55,0.6000000000000001
-0.75,-0.04999999999999993,-0.6,0.6500000000000001
-0.7,-0.04999999999999993,-0.6499999999999999,0.7000000000000002
-0.6499999999999999,-0.04999999999999993,-0.7,0.75
-0.5999999999999999,-0.04999999999999993,-0.75,0.8
-0.5499999999999999,-0.04999999999999993,-0.8,0.8500000000000001
-0.49999999999999994,-0.04999999999999993,-0.8,0.8500000000000001
-0.44999999999999996,-0.04999999999999993,-0.85,0.9000000000000001
-0.3999999999999999,-0.04999999999999993,-0.85,0.9000000000000001
-0.34999999999999987,-0.04999999999999993,-0.9,0.9500000000000002
-0.29999999999999993,-0.04999999999999993,-0.9,0.9500000000000002
-0.2499999999999999,-0.04999999999999993,-0.95,0.9500000000000002
-0.19999999999999996,-0.04999999999999993,-0.95,0.9500000000000002
-0.1499999999999999,-0.04999999999999993,-0.95,0.9500000000000002
-0.09999999999999987,-0.04999999999999993,-0.95,0.9500000000000002
-0.04999999999999993,-0.04999999999999993,-0.95,0.9500000000000002
1.1102230246251565e-16,-0.04999999999999993,-0.95,0.9500000000000002
0.050000000000000044,-0.04999999999999993,-0.95,0.9500000000000002
0.10000000000000009,-0.04999999999999993,-0.95,0.9500000000000002
0.15000000000000013,-0.04999999999999993,-0.95,0.9500000000000002
0.20000000000000018,-0.04999999999999993,-0.95,0.9500000000000002
0.2500000000000002,-0.04999999999999993,-0.95,0.9500000000000002
0.30000000000000004,-0.04999999999999993,-0.95,0.9000000000000001
0.3500000000000001,-0.04999999999999993,-0.95,0.9000000000000001
0.40000000000000013,-0.04999999999999993,-0.9,0.8500000000000001
0.4500000000000002,-0.04999999999999993,-0.9,0.8500000000000001
0.5000000000000002,-0.04999999999999993,-0.85,0.8
0.55,-0.04999999999999993,-0.85,0.8
0.6000000000000001,-0.04999999999999993,-0.8,0.75
0.6500000000000001,-0.04999999999999993,-0.75,0.7000000000000002
0.7000000000000002,-0.04999999999999993,-0.7,0.6500000000000001
0.7500000000000002,-0.04999999999999993,-0.6499999999999999,0.6000000000000001
0.8,-0.04999999999999993,-0.6,0.55
0.8500000000000001,-0.04999999999999993,-0.55,0.4500000000000002
0.9000000000000001,-0.04999999999999993,-0.44999999999999996,0.3500000000000001
0.95,-0.04999999999999993,-0.35,0.25
-0.95,1.1102230246251565e-16,-0.29999999999999993,0.30000000000000004
-0.8999999999999999,1.1102230246251565e-16,-0.3999999999999999,0.40000000000000013
-0.85,1.1102230246251565e-16,-0.5,0.5
-0.7999999999999999,1.1102230246251565e-16,-0.55,0.55
-0.75,1.1102230246251565e-16,-0.6499999999999999,0.6500000000000001
-0.7,1.1102230246251565e-16,-0.7,0.7000000000000002
-0.6499999999999999,1.1102230246251565e-16,-0.75,0.75
-0.5999999999999999,1.1102230246251565e-16,-0.75,0.75
-0.5499999999999999,1.1102230246251565e-16,-0.8,0.8
-0.49999999999999994,1.1102230246251565e-16,-0.85,0.8500000000000001
-0.44999999999999996,1.1102230246251565e-16,-0.85,0.8500000000000001
-0.3999999999999999,1.1102230246251565e-16,-0.9,0.9000000000000001
-0.34999999999999987,1.1102230246251565e-16,-0.9,0.9000000000000001
-0.29999999999999993,1.1102230246251565e-16,-0.95,0.9500000000000002
-0.2499999999999999,1.1102230246251565e-16,-0.95,0.9500000000000002
-0.19999999999999996,1.1102230246251565e-16,-0.95,0.9500000000000002
-0.1499999999999999,1.1102230246251565e-16,-0.95,0.9500000000000002
-0.09999999999999987,1.1102230246251565e-16,-0.95,0.9500000000000002
-0.04999999999999993,1.1102230246251565e-16,-0.95,0.9500000000000002
1.1102230246251565e-16,1.1102230246251565e-16,-0.95,0.9500000000000002
0.050000000000000044,1.1102230246251565e-16,-0.95,0.9500000000000002
0.10000000000000009,1.1102230246251565e-16,-0.95,0.9500000000000002
0.15000000000000013,1.1102230246251565e-16,-0.95,0.9500000000000002
0.20000000000000018,1.1102230246251565e-16,-0.95,0.9500000000000002
0.2500000000000002,1.1102230246251565e-16,-0.95,0.9500000000000002
0.30000000000000004,1.1102230246251565e-16,-0.95,0.9500000000000002
0.3500000000000001,1.1102230246251565e-16,-0.9,0.9000000000000001
0.40000000000000013,1.1102230246251565e-16,-0.9,0.9000000000000001
0.4500000000000002,1.1102230246251565e-16,-0.85,0.8500000000000001
0.5000000000000002,1.1102230246251565e-16,-0.85,0.8500000000000001
0.55,1.1102230246251565e-16,-0.8,0.8
0.6000000000000001,1.1102230246251565e-16,-0.75,0.75
0.6500000000000001,1.1102230246251565e-16,-0.75,0.75
0.7000000000000002,1.1102230246251565e-16,-0.7,0.7000000000000002
0.7500000000000002,1.1102230246251565e-16,-0.6499999999999999,0.6500000000000001
0.8,1.1102230246251565e-16,-0.55,0.55
0.8500000000000001,1.1102230246251565e-16,-0.5,0.5
0.9000000000000001,1.1102230246251565e-16,-0.3999999999999999,0.40000000000000013
0.95,1.1102230246251565e-16,-0.29999999999999993,0.30000000000000004
-0.95,0.050000000000000044,-0.35,0.25
-0.8999999999999999,0.050000000000000044,-0.44999999999999996,0.3500000000000001
-0.85,0.050000000000000044,-0.55,0.4500000000000002
-0.7999999999999999,0.050000000000000044,-0.6,0.55
-0.75,0.050000000000000044,-0.6499999999999999,0.6000000000000001
-0.7,0.050000000000000044,-0.7,0.6500000000000001
-0.6499999999999999,0.050000000000000044,-0.75,0.7000000000000002
-0.5999999999999999,0.050000000000000044,-0.8,0.75
-0.5499999999999999,0.050000000000000044,-0.85,0.8
-0.49999999999999994,0.050000000000000044,-0.85,0.8
-0.44999999999999996,0.050000000000000044,-0.9,0.8500000000000001
-0.3999999999999999,0.050000000000000044,-0.9,0.8500000000000001
-0.34999999999999987,0.050000000000000044,-0.95,0.9000000000000001
-0.29999999999999993,0.050000000000000044,-0.95,0.9000000000000001
-0.2499999999999999,0.050000000000000044,-0.95,0.9500000000000002
-0.19999999999999996,0.050000000000000044,-0.95,0.9500000000000002
-0.1499999999999999,0.050000000000000044,-0.95,0.9500000000000002
-0.09999999999999987,0.050000000000000044,-0.95,0.9500000000000002
-0.04999999999999993,0.050000000000000044,-0.95,0.9500000000000002
1.1102230246251565e-16,0.050000000000000044,-0.95,0.9500000000000002
0.050000000000000044,0.050000000000000044,-0.95,0.9500000000000002
0.10000000000000009,0.050000000000000044,-0.95,0.9500000000000002
0.15000000000000013,0.050000000000000044,-0.95,0.9500000000000002
0.20000000000000018,0.050000000000000044,-0.95,0.9500000000000002
0.2500000000000002,0.050000000000000044,-0.95,0.9500000000000002
0.30000000000000004,0.050000000000000044,-0.9,0.9500000000000002
0.3500000000000001,0.050000000000000044,-0.9,0.9500000000000002
0.40000000000000013,0.050000000000000044,-0.85,0.9000000000000001
0.4500000000000002,0.050000000000000044,-0.85,0.9000000000000001
0.5000000000000002,0.050000000000000044,-0.8,0.8500000000000001
0.55,0.050000000000000044,-0.8,0.8500000000000001
0.6000000000000001,0.050000000000000044,-0.75,0.8
0.6500000000000001,0.050000000000000044,-0.7,0.75
0.7000000000000002,0.050000000000000044,-0.6499999999999999,0.7000000000000002
0.7500000000000002,0.050000000000000044,-0.6,0.6500000000000001
0.8,0.050000000000000044,-0.55,0.6000000000000001
0.8500000000000001,0.050000000000000044,-0.44999999999999996,0.55
0.9000000000000001,0.050000000000000044,-0.35,0.4500000000000002
0.95,0.050000000000000044,-0.25,0.3500000000000001
-0.95,0.10000000000000009,-0.3999999999999999,0.20000000000000018
-0.8999999999999999,0.10000000000000009,-0.5,0.30000000000000004
-0.85,0.10000000000000009,-0.6,0.40000000000000013
-0.7999999999999999,0.10000000000000009,-0.6499999999999999,0.5
-0.75,0.10000000000000009,-0.7,0.55
-0.7,0.10000000000000009,-0.75,0.6000000000000001
-0.6499999999999999,0.10000000000000009,-0.8,0.6500000000000001
-0.5999999999999999,0.10000000000000009,-0.85,0.7000000000000002
-0.5499999999999999,0.10000000000000009,-0.85,0.75
-0.49999999999999994,0.10000000000000009,-0.9,0.8
-0.44999999999999996,0.10000000000000009,-0.9,0.8
-0.3999999999999999,0.10000000000000009,-0.95,0.8500000000000001
-0.34999999999999987,0.10000000000000009,-0.95,0.8500000000000001
-0.29999999999999993,0.10000000000000009,-0.95,0.9000000000000001
-0.2499999999999999,0.10000000000000009,-0.95,0.9000000000000001
-0.19999999999999996,0.10000000000000009,-0.95,0.9500000000000002
-0.1499999999999999,0.10000000000000009,-0.95,0.9500000000000002
-0.09999999999999987,0.10000000000000009,-0.95,0.9500000000000002
-0.04999999999999993,0.10000000000000009,-0.95,0.9500000000000002
1.1102230246251565e-16,0.10000000000000009,-0.95,0.9500000000000002
0.050000000000000044,0.10000000000000009,-0.95,0.9500000000000002
0.10000000000000009,0.10000000000000009,-0.95,0.9500000000000002
0.15000000000000013,0.10000000000000009,-0.95,0.9500000000000002
0.20000000000000018,0.10000000000000009,-0.95,0.9500000000000002
0.2500000000000002,0.10000000000000009,-0.9,0.9500000000000002
0.30000000000000004,0.10000000000000009,-0.9,0.9500000000000002
0.3500000000000001,0.10000000000000009,-0.85,0.9500000000000002
0.40000000000000013,0.10000000000000009,-0.85,0.9500000000000002
0.4500000000000002,0.10000000000000009,-0.8,0.9000000000000001
0.5000000000000002,0.10000000000000009,-0.8,0.9000000000000001
0.55,0.10000000000000009,-0.75,0.8500000000000001
0.6000000000000001,0.10000000000000009,-0.7,0.8500000000000001
0.6500000000000001,0.10000000000000009,-0.6499999999999999,0.8
0.7000000000000002,0.10000000000000009,-0.6,0.75
0.7500000000000002,0.10000000000000009,-0.55,0.7000000000000002
0.8,0.10000000000000009,-0.5,0.6500000000000001
0.8500000000000001,0.10000000000000009,-0.3999999999999999,0.6000000000000001
0.9000000000000001,0.10000000000000009,-0.29999999999999993,0.5
0.95,0.10000000000000009,-0.19999999999999996,0.40000000000000013
-0.95,0.15000000000000013,-0.44999999999999996,0.15000000000000013
-0.8999999999999999,0.15000000000000013,-0.55,0.25
-0.85,0.15000000000000013,-0.6,0.3500000000000001
-0.7999999999999999,0.15000000000000013,-0.7,0.4500000000000002
-0.75,0.15000000000000013,-0.75,0.5
-0.7,0.15000000000000013,-0.8,0.6000000000000001
-0.6499999999999999,0.15000000000000013,-0.8,0.6500000000000001
-0.5999999999999999,0.15000000000000013,-0.85,0.7000000000000002
-0.5499999999999999,0.15000000000000013,-0.9,0.7000000000000002
-0.49999999999999994,0.15000000000000013,-0.9,0.75
-0.44999999999999996,0.15000000000000013,-0.95,0.8
-0.3999999999999999,0.15000000000000013,-0.95,0.8
-0.34999999999999987,0.15000000000000013,-0.95,0.8500000000000001
-0.29999999999999993,0.15000000000000013,-0.95,0.8500000000000001
-0.2499999999999999,0.15000000000000013,-0.95,0.9000000000000001
-0.19999999999999996,0.15000000000000013,-0.95,0.9000000000000001
-0.1499999999999999,0.15000000000000013,-0.95,0.9500000000000002
-0.09999999999999987,0.15000000000000013,-0.95,0.9500000000000002
-0.04999999999999993,0.15000000000000013,-0.95,0.9500000000000002
1.1102230246251565e-16,0.15000000000000013,-0.95,0.9500000000000002
0.050000000000000044,0.15000000000000013,-0.95,0.9500000000000002
0.10000000000000009,0.15000000000000013,-0.95,0.9500000000000002
0.15000000000000013,0.15000000000000013,-0.95,0.9500000000000002
